"date","site","year","time","animal.id","grid","trap.id","shelter","recap","sex","svl","weight","check","grid_new","grid_id"
"1/03/2008","Jerra West",2008,"10:05","286","H","2.4","Y","new","","34","2.08",12,"H","JW-04_H"
"1/03/2008","Jerra West",2008,"10:35","285","E","5.8","Y","recap","M","52.8","5.33",12,"E","JW-01_E"
"4/03/2008","Jerra West",2008,"9:55","273","F","5.6","Y","recap","","37.3","2.4",13,"F","JW-02_F"
"4/03/2008","Jerra West",2008,"9:31","299","E","2.5","Y","new","M","43.8","3.02",13,"E","JW-01_E"
"4/03/2008","Jerra West",2008,"9:46","285","E","3.7","Y","recap","M","52.4","5.46",13,"E","JW-01_E"
"4/03/2008","Jerra West",2008,"9:59","287","F","5.1","Y","new","M","40","2.69",13,"F","JW-02_F"
"4/03/2008","Jerra West",2008,"10:47","289","G","2.1","Y","new","M","48.6","4.1",13,"G","JW-03_G"
"4/03/2008","Jerra West",2008,"10:14","288","F","7.7","Y","new","","39.9","2.53",13,"F","JW-02_F"
"5/03/2008","Bonshaw",2008,"","4","J","2.4","","new","","35.9","1.78",10,"BJ","BW-04_J"
"6/03/2008","Jerra West",2008,"11:59","289","G","2.2","Y","recap","M","48.8","4.15",14,"G","JW-03_G"
"6/03/2008","Jerra West",2008,"10:03","280","F","1.1","Y","recap","F","44.5","3.38",14,"F","JW-02_F"
"6/03/2008","Jerra West",2008,"10:41","291","F","4.5","Y","new","","38.8","2.47",14,"F","JW-02_F"
"6/03/2008","Jerra West",2008,"13:29","287","F","4.1","Y","recap","","41.6","2.79",14,"F","JW-02_F"
"6/03/2008","Jerra West",2008,"9:44","299","E","2.3","Y","recap","","42.2","3.06",14,"E","JW-01_E"
"6/03/2008","Jerra West",2008,"9:34","290","E","1.7","Y","new","","38.2","2.5",14,"E","JW-01_E"
"6/03/2008","Jerra West",2008,"11:09","273","F","4.5","Y","recap","","41.4","2.56",14,"F","JW-02_F"
"8/03/2008","Jerra West",2008,"9:53","292","F","1.7","Y","new","F","44.7","3.2",15,"F","JW-02_F"
"8/03/2008","Jerra West",2008,"9:03","273","F","4.4","Y","recap","","40.4","2.9",15,"F","JW-02_F"
"8/03/2008","Jerra West",2008,"9:05","291","F","1.6","Y","recap","M","40.7","2.86",15,"F","JW-02_F"
"8/03/2008","Jerra West",2008,"9:04","274","F","6.1","Y","recap","F","45.5","3.28",15,"F","JW-02_F"
"8/03/2008","Jerra West",2008,"11:12","290","E","2.5","Y","recap","M","40.5","2.69",15,"E","JW-01_E"
"8/03/2008","Jerra West",2008,"10:24","289","G","3.2","Y","recap","M","48.6","4.4",15,"G","JW-03_G"
"11/03/2008","Jerra West",2008,"10:28","290","E","2.8","Y","recap","","40","2.9",16,"E","JW-01_E"
"11/03/2008","Jerra West",2008,"10:49","288","F","5.8","Y","recap","","41.4","3.12",16,"F","JW-02_F"
"11/03/2008","Jerra West",2008,"10:55","282","F","2.2","Y","recap","F","46","3.6",16,"F","JW-02_F"
"12/03/2008","Majura",2008,"","M04","C","3.7","Y","new","M","52.8","6.45",17,"C","MA-03_C"
"12/03/2008","Bonshaw",2008,"","5","J","2.3","","new","","30","1.19",13,"BJ","BW-04_J"
"13/03/2008","Jerra West",2008,"9:36","299","E","2.3","Y","recap","M","42","3.49",17,"E","JW-01_E"
"13/03/2008","Jerra West",2008,"10:08","280","F","1.1","Y","recap","F","48.7","3.77",17,"F","JW-02_F"
"13/03/2008","Jerra West",2008,"9:04","290","E","2.6","Y","recap","","40.9","3.13",17,"E","JW-01_E"
"13/03/2008","Jerra West",2008,"10:23","282","F","2.2","Y","recap","F","45.3","3.7",17,"F","JW-02_F"
"13/03/2008","Jerra West",2008,"10:14","291","F","3.7","Y","recap","M","43.2","3.12",17,"F","JW-02_F"
"15/03/2008","Jerra West",2008,"10:07","287","F","2.1","Y","recap","M","43.2","3.15",18,"F","JW-02_F"
"15/03/2008","Jerra West",2008,"10:03","288","F","5.7","Y","recap","M","42.9","3.13",18,"F","JW-02_F"
"15/03/2008","Jerra West",2008,"10:35","273","F","5.6","Y","recap","","43.4","3.21",18,"F","JW-02_F"
"15/03/2008","Jerra West",2008,"11:15","289","G","2.1","Y","recap","M","51","4.82",18,"G","JW-03_G"
"15/03/2008","Jerra West",2008,"10:15","263","F","2.6","Y","recap","M","54.2","5.36",18,"F","JW-02_F"
"15/03/2008","Jerra West",2008,"9:35","285","E","6.7","Y","recap","M","49.5","5.7",18,"E","JW-01_E"
"15/03/2008","Jerra West",2008,"11:55","286","H","1.4","Y","recap","M","43.3","2.88",18,"H","JW-04_H"
"15/03/2008","Jerra West",2008,"10:25","291","F","1.6","Y","recap","M","43","3.01",18,"F","JW-02_F"
"17/03/2008","Majura",2008,"","M05","D","1.2","Y","new","","33.2","1.81",19,"D","MA-04_D"
"18/03/2008","Jerra West",2008,"12:17","289","G","2.1","Y","recap","M","51.4","5.29",19,"G","JW-03_G"
"18/03/2008","Jerra West",2008,"11:03","263","F","6.7","Y","recap","M","51.6","5.59",19,"F","JW-02_F"
"18/03/2008","Jerra West",2008,"12:04","299","E","2.4","Y","recap","M","46.6","4.04",19,"E","JW-01_E"
"18/03/2008","Jerra West",2008,"10:32","293","F","1.8","Y","new","M","41","3.19",19,"F","JW-02_F"
"18/03/2008","Jerra West",2008,"10:43","269","F","5.6","Y","new","M","44.4","3.15",19,"F","JW-02_F"
"18/03/2008","Jerra West",2008,"10:01","287","F","1.1","Y","recap","M","46.2","3.26",19,"F","JW-02_F"
"18/03/2008","Jerra West",2008,"11:06","290","E","1.7","Y","recap","M","43.6","3.08",19,"E","JW-01_E"
"18/03/2008","Jerra West",2008,"12:34","273","F","6.7","Y","recap","","40.6","3.36",19,"F","JW-02_F"
"19/03/2008","Bonshaw",2008,"","7","J","7.4","","new","","36","2.15",16,"BJ","BW-04_J"
"19/03/2008","Bonshaw",2008,"","6","J","3.3","","new","","58.2","6.41",16,"BJ","BW-04_J"
"19/03/2008","Bonshaw",2008,"","3","J","7.6","","recap","","37.3","2.67",16,"BJ","BW-04_J"
"20/03/2008","Jerra West",2008,"11:23","282","F","3.2","Y","recap","F","47.6","3.8",20,"F","JW-02_F"
"20/03/2008","Jerra West",2008,"9:38","295","G","3.2","Y","new","","29.5","1.05",20,"G","JW-03_G"
"20/03/2008","Jerra West",2008,"9:49","296","G","2.3","Y","new","M","42","2.85",20,"G","JW-03_G"
"20/03/2008","Jerra West",2008,"10:01","297","G","1.2","Y","new","M","45.7","3.72",20,"G","JW-03_G"
"20/03/2008","Jerra West",2008,"10:56","290","E","2.6","Y","recap","M","43.8","3.12",20,"E","JW-01_E"
"20/03/2008","Jerra West",2008,"11:03","287","F","4.1","Y","recap","M","46.2","3.21",20,"F","JW-02_F"
"20/03/2008","Jerra West",2008,"11:14","292","F","2.5","Y","recap","F","48.1","3.81",20,"F","JW-02_F"
"20/03/2008","Jerra West",2008,"10:05","299","E","6.7","Y","recap","M","43.9","3.5",20,"E","JW-01_E"
"20/03/2008","Jerra West",2008,"10:14","286","H","1.4","Y","recap","M","42","3.01",20,"H","JW-04_H"
"20/03/2008","Jerra West",2008,"11:18","288","F","5.6","Y","recap","M","40.1","2.91",20,"F","JW-02_F"
"21/01/2009","Aerial Paddock",2009,"","1","L","6.3","","new","","55","5.67",1,"AL","AP-03_L"
"29/01/2009","Aerial Paddock",2009,"","3","L","4.2","","new","","31","1.1",2,"AL","AP-03_L"
"29/01/2009","Aerial Paddock",2009,"","2","L","4.1","","new","","30","1.08",2,"AL","AP-03_L"
"31/01/2009","Aerial Paddock",2009,"","4","K","6.4","","new","","47.09","4.95",3,"AK","AP-04_K"
"2/02/2009","Majura",2009,"","M02","D","3.1","Y","new","F","55.5","6.2",1,"D","MA-04_D"
"2/02/2009","Majura",2009,"","M01","D","3.6","Y","new","F","55.9","6",1,"D","MA-04_D"
"2/02/2009","Jerra West",2009,"12:03","303","H","6.4","Y","new","","33.4","1.4",1,"H","JW-04_H"
"2/02/2009","Jerra West",2009,"12:55","304","F","1.1","Y","new","","32.3","1.6",1,"F","JW-02_F"
"2/02/2009","Jerra West",2009,"12:00","302","H","2.2","Y","new","","28.8","1.1",1,"H","JW-04_H"
"3/02/2009","Bonshaw",2009,"","8","J","7.3","","new","","31.9","1.4",1,"BJ","BW-04_J"
"4/02/2009","Majura",2009,"","M02","D","3.3","Y","recap","F","55.9","6",2,"D","MA-04_D"
"4/02/2009","Majura",2009,"","M03","D","4.1","Y","new","","31.5","1.4",2,"D","MA-04_D"
"4/02/2009","Jerra West",2009,"11:28","305","H","6.1","Y","new","","32.8","1.5",2,"H","JW-04_H"
"4/02/2009","Jerra West",2009,"12:04","304","F","1.1","Y","recap","","35.5","1.7",2,"F","JW-02_F"
"4/02/2009","Aerial Paddock",2009,"","5","K","3.6","","new","","50.4","4.02",4,"AK","AP-04_K"
"4/02/2009","Aerial Paddock",2009,"","2","L","5.1","","recap","","30.9","1.01",4,"AL","AP-03_L"
"5/02/2009","Bonshaw",2009,"","8","J","7.3","","recap","","33.2","1.4",2,"BJ","BW-04_J"
"6/02/2009","Jerra East",2009,"15:05","1","O","2.3","Y","new","","52.1","5.5",3,"O","JE-05_O"
"6/02/2009","Aerial Paddock",2009,"","8","L","7.1","","new","","51.7","4.6",5,"AL","AP-03_L"
"6/02/2009","Aerial Paddock",2009,"","7","K","2.6","","new","","57.7","5.9",5,"AK","AP-04_K"
"6/02/2009","Aerial Paddock",2009,"","11","L","4.8","","new","","33.2","1.2",5,"AL","AP-03_L"
"6/02/2009","Aerial Paddock",2009,"","9","L","6.3","","new","","24.6","0.5",5,"AL","AP-03_L"
"6/02/2009","Aerial Paddock",2009,"","2","L","5.1","","recap","","30.3","1.1",5,"AL","AP-03_L"
"6/02/2009","Aerial Paddock",2009,"","10","L","5.1","","new","","27.6","1.2",5,"AL","AP-03_L"
"6/02/2009","Aerial Paddock",2009,"","15","L","5.7","","new","","30","1",5,"AL","AP-03_L"
"6/02/2009","Aerial Paddock",2009,"","12","L","4.3","","new","","51.6","5.1",5,"AL","AP-03_L"
"6/02/2009","Aerial Paddock",2009,"","13","L","4.3","","new","","25.7","0.6",5,"AL","AP-03_L"
"6/02/2009","Aerial Paddock",2009,"","14","L","4.1","","new","","26","0.7",5,"AL","AP-03_L"
"6/02/2009","Aerial Paddock",2009,"","4","K","7.6","","recap","","48.6","4.6",5,"AK","AP-04_K"
"6/02/2009","Aerial Paddock",2009,"","6","K","7.3","","new","","53.6","6.3",5,"AK","AP-04_K"
"7/02/2009","Bonshaw",2009,"","9","J","4.4","","new","","34.8","1.5",3,"BJ","BW-04_J"
"9/02/2009","Majura",2009,"","M06","D","4.2","Y","new","","26","0.8",4,"D","MA-04_D"
"9/02/2009","Majura",2009,"","M05","D","3.7","Y","new","F","55","5.6",4,"D","MA-04_D"
"9/02/2009","Majura",2009,"","M04","D","6.8","Y","new","M","47.8","4.7",4,"D","MA-04_D"
"9/02/2009","Jerra West",2009,"8:35","311","E","5.7","Y","new","M","48.8","4.8",4,"E","JW-01_E"
"9/02/2009","Jerra West",2009,"9:35","313","G","3.2","Y","new","M","47.4","4.5",4,"G","JW-03_G"
"9/02/2009","Jerra West",2009,"8:05","312","E","7.7","Y","new","M","50","4.8",4,"E","JW-01_E"
"9/02/2009","Aerial Paddock",2009,"","17","L","6.6","","new","","23.9","0.41",6,"AL","AP-03_L"
"9/02/2009","Aerial Paddock",2009,"","14","L","4.1","","recap","","24.5","0.54",6,"AL","AP-03_L"
"11/02/2009","Majura",2009,"","M04","D","4.1","Y","recap","M","49.6","4.6",5,"D","MA-04_D"
"11/02/2009","Majura",2009,"","M05","D","5.5","Y","recap","F","53.2","5.3",5,"D","MA-04_D"
"11/02/2009","Majura",2009,"","M07","D","4.1","Y","new","","34","1.4",5,"D","MA-04_D"
"12/02/2009","Bonshaw",2009,"","10","I","5.6","","new","","51.8","4",5,"BI","BW-03_I"
"13/02/2009","Aerial Paddock",2009,"","2","L","5.1","","recap","","28.1","1.27",7,"AL","AP-03_L"
"14/02/2009","Bonshaw",2009,"","11","J","6.1","","new","","32","1.2",6,"BJ","BW-04_J"
"14/02/2009","Bonshaw",2009,"","10","I","5.6","","recap","","47.4","4.6",6,"BI","BW-03_I"
"16/02/2009","Majura",2009,"","M02","D","6.4","Y","recap","F","56","5.7",6,"D","MA-04_D"
"16/02/2009","Jerra West",2009,"11:39","315","G","7.1","Y","new","","32.9","1.4",6,"G","JW-03_G"
"16/02/2009","Aerial Paddock",2009,"","9","L","6.3","","recap","","24.26","0.67",8,"AL","AP-03_L"
"16/02/2009","Aerial Paddock",2009,"","4","K","7.6","","recap","","47.36","4.9",8,"AK","AP-04_K"
"17/02/2009","Bonshaw",2009,"","10","I","5.6","","recap","","47.4","4.2",7,"BI","BW-03_I"
"17/02/2009","Bonshaw",2009,"","9","J","2.3","","recap","","37.7","1.9",7,"BJ","BW-04_J"
"18/02/2009","Majura",2009,"","M02","D","7.1","Y","recap","F","55.9","5.7",7,"D","MA-04_D"
"18/02/2009","Majura",2009,"","M07","D","4.1","Y","recap","","35.4","1.8",7,"D","MA-04_D"
"18/02/2009","Jerra West",2009,"10:32","305","H","7.2","Y","recap","","35.4","1.8",7,"H","JW-04_H"
"18/02/2009","Jerra West",2009,"10:25","315","G","6.1","Y","recap","","33.9","1.3",7,"G","JW-03_G"
"18/02/2009","Aerial Paddock",2009,"","9","L","6.3","","recap","",NA,NA,9,"AL","AP-03_L"
"19/02/2009","Bonshaw",2009,"","10","I","5.6","","recap","","51.8","4.1",8,"BI","BW-03_I"
"19/02/2009","Bonshaw",2009,"","11","J","5.1","","recap","","32.3","1.2",8,"BJ","BW-04_J"
"19/02/2009","Bonshaw",2009,"","9","J","2.3","","recap","","37.7","1.8",8,"BJ","BW-04_J"
"20/02/2009","Majura",2009,"","M04","D","6.2","Y","recap","M","47.8","4.7",8,"D","MA-04_D"
"20/02/2009","Majura",2009,"","M07","D","4.1","Y","recap","","35.9","2",8,"D","MA-04_D"
"20/02/2009","Jerra West",2009,"10:25","317","H","1.5","Y","new","","39.2","1.9",8,"H","JW-04_H"
"20/02/2009","Jerra West",2009,"10:35","315","G","6.1","Y","recap","","35","1.4",8,"G","JW-03_G"
"20/02/2009","Jerra West",2009,"11:17","318","F","5.8","Y","new","","35.5","1.7",8,"F","JW-02_F"
"20/02/2009","Jerra West",2009,"10:45","313","G","3.2","Y","recap","M","47.9","4.7",8,"G","JW-03_G"
"20/02/2009","Aerial Paddock",2009,"","4","K","7.5","","recap","","47.8","4.49",10,"AK","AP-04_K"
"20/02/2009","Aerial Paddock",2009,"","18","L","7.6","","new","","47.4","3.9",10,"AL","AP-03_L"
"20/02/2009","Aerial Paddock",2009,"","9","L","6.3","","recap","","26.3","0.72",10,"AL","AP-03_L"
"20/02/2009","Aerial Paddock",2009,"","11","L","4.8","","recap","","34.8","1.45",10,"AL","AP-03_L"
"20/02/2009","Aerial Paddock",2009,"","19","L","4.7","","new","","28.4","0.86",10,"AL","AP-03_L"
"21/02/2009","Bonshaw",2009,"","10","I","5.7","","recap","","49","4.1",9,"BI","BW-03_I"
"23/02/2009","Jerra West",2009,"9:47","315","G","6.1","Y","recap","","36","1.5",9,"G","JW-03_G"
"23/02/2009","Jerra West",2009,"9:51","305","H","7.3","Y","recap","","37.1","2",9,"H","JW-04_H"
"23/02/2009","Jerra West",2009,"8:44","318","F","6.7","Y","recap","","34","1.8",9,"F","JW-02_F"
"23/02/2009","Jerra West",2009,"10:00","317","H","1.5","Y","recap","","39","2",9,"H","JW-04_H"
"23/02/2009","Aerial Paddock",2009,"","19","L","4.7","","recap","",NA,NA,11,"AL","AP-03_L"
"24/02/2009","Bonshaw",2009,"","12","I","5.8","","new","","55.1","5.5",10,"BI","BW-03_I"
"25/02/2009","Majura",2009,"","M08","D","7.8","Y","new","","33.1","1.6",10,"D","MA-04_D"
"25/02/2009","Majura",2009,"","M02","D","5.1","Y","recap","F","59.3","6.9",10,"D","MA-04_D"
"25/02/2009","Majura",2009,"","M07","D","3.1","Y","recap","M","38.6","2.4",10,"D","MA-04_D"
"25/02/2009","Jerra West",2009,"9:35","320","G","3.7","Y","new","","25.8","0.7",10,"G","JW-03_G"
"25/02/2009","Jerra West",2009,"9:54","305","H","7.3","Y","recap","","37","2",10,"H","JW-04_H"
"25/02/2009","Jerra West",2009,"9:58","317","H","2.4","Y","recap","","40.1","2",10,"H","JW-04_H"
"25/02/2009","Jerra West",2009,"10:03","321","H","1.6","Y","new","","36.6","1.9",10,"H","JW-04_H"
"25/02/2009","Aerial Paddock",2009,"","20","L","5.5","","new","","25.05","0.49",12,"AL","AP-03_L"
"26/02/2009","Bonshaw",2009,"","10","I","3.6","","recap","","48.5","4.3",11,"BI","BW-03_I"
"27/02/2009","Jerra East",2009,"12:01","2","O","3.8","Y","new","M","51.3","5.6",11,"O","JE-05_O"
"27/02/2009","Majura",2009,"","M05","D","2.6","Y","recap","F","54.8","6.6",11,"D","MA-04_D"
"27/02/2009","Majura",2009,"","M04","D","4.3","Y","recap","M","48.9","5.1",11,"D","MA-04_D"
"27/02/2009","Jerra West",2009,"9:14","321","H","1.6","Y","recap","","35.5","2",11,"H","JW-04_H"
"27/02/2009","Jerra West",2009,"9:02","312","E","7.5","Y","recap","M","52.5","4.7",11,"E","JW-01_E"
"27/02/2009","Aerial Paddock",2009,"","5","K","6.4","","recap","","51.1","4.41",13,"AK","AP-04_K"
"28/02/2009","Bonshaw",2009,"","9","J","4.3","","recap","","38.1","2.3",12,"BJ","BW-04_J"
"28/02/2009","Bonshaw",2009,"","10","I","6.5","","recap","","49.6","4.5",12,"BI","BW-03_I"
"2/03/2009","Majura",2009,"","M04","D","7.8","Y","recap","M","51.2","5.2",12,"D","MA-04_D"
"2/03/2009","Majura",2009,"","M02","D","6.3","Y","recap","F","56.9","7.1",12,"D","MA-04_D"
"2/03/2009","Majura",2009,"","M07","D","4.1","Y","recap","","38.9","2.5",12,"D","MA-04_D"
"2/03/2009","Jerra West",2009,"11:03","315","G","6.1","Y","recap","","35","2",12,"G","JW-03_G"
"2/03/2009","Jerra West",2009,"11:35","322","H","2.1","Y","new","F","43.7","2.6",12,"H","JW-04_H"
"2/03/2009","Aerial Paddock",2009,"","20","L","5.4","","recap","","22.2","0.32",14,"AL","AP-03_L"
"2/03/2009","Aerial Paddock",2009,"","5","K","4.3","","recap","","45.8","4.2",14,"AK","AP-04_K"
"2/03/2009","Aerial Paddock",2009,"","14","L","4.6","","recap","","25.7","0.48",14,"AL","AP-03_L"
"2/03/2009","Aerial Paddock",2009,"","9","L","6.2","","recap","","30.3","1",14,"AL","AP-03_L"
"2/03/2009","Aerial Paddock",2009,"","33","L","4.4","","new","","31.6","1.44",14,"AL","AP-03_L"
"3/03/2009","Bonshaw",2009,"","13","J","2.7","","new","","58.5","6.5",13,"BJ","BW-04_J"
"3/03/2009","Bonshaw",2009,"","9","J","5.3","","recap","","38.6","2.4",13,"BJ","BW-04_J"
"3/03/2009","Bonshaw",2009,"","10","I","5.7","","recap","","50.6","4.5",13,"BI","BW-03_I"
"4/03/2009","Majura",2009,"","M07","D","5.1","Y","recap","M","40.9","2.5",13,"D","MA-04_D"
"4/03/2009","Jerra West",2009,"10:02","317","H","3.3","Y","recap","F","42.2","2.4",13,"H","JW-04_H"
"4/03/2009","Jerra West",2009,"10:29","323","E","5.7","Y","new","F","42.1","2.5",13,"E","JW-01_E"
"4/03/2009","Aerial Paddock",2009,"","19","L","4.7","","recap","","34.8","1.15",15,"AL","AP-03_L"
"5/03/2009","Bonshaw",2009,"","10","I","4.8","","recap","","51.1","4.4",14,"BI","BW-03_I"
"6/03/2009","Majura",2009,"","M08","D","6.8","Y","recap","","34.1","2",14,"D","MA-04_D"
"6/03/2009","Majura",2009,"","M07","D","5.1","Y","recap","M","40.8","2.9",14,"D","MA-04_D"
"6/03/2009","Jerra West",2009,"10:31","323","E","3.8","Y","recap","F","44.7","2.5",14,"E","JW-01_E"
"6/03/2009","Aerial Paddock",2009,"","22","L","4.2","","new","","35.7","1.2",16,"AL","AP-03_L"
"6/03/2009","Aerial Paddock",2009,"","9","L","6.2","","recap","","31.1","1.1",16,"AL","AP-03_L"
"6/03/2009","Aerial Paddock",2009,"","21","L","5.7","","new","","32.4","1.3",16,"AL","AP-03_L"
"7/03/2009","Bonshaw",2009,"","10","I","5.6","","recap","","49.9","4.6",15,"BI","BW-03_I"
"7/03/2009","Bonshaw",2009,"","9","J","5.3","","recap","","44","2.6",15,"BJ","BW-04_J"
"7/03/2009","Bonshaw",2009,"","14","J","6.3","","new","","27","0.8",15,"BJ","BW-04_J"
"10/03/2009","Bonshaw",2009,"","9","J","2.3","","recap","","42.2","2.7",16,"BJ","BW-04_J"
"10/03/2009","Bonshaw",2009,"","10","I","3.6","","recap","","48.5","4.3",16,"BI","BW-03_I"
"11/03/2009","Majura",2009,"","M09","D","4.3","Y","new","F","58.6","7",15,"D","MA-04_D"
"11/03/2009","Majura",2009,"","M05","D","4.7","Y","recap","F","55.5","7",15,"D","MA-04_D"
"11/03/2009","Majura",2009,"","M10","D","4.2","Y","new","","32.5","1.6",15,"D","MA-04_D"
"11/03/2009","Majura",2009,"","M11","D","7.5","Y","new","M","41.7","3.1",15,"D","MA-04_D"
"11/03/2009","Jerra West",2009,"8:35","323","E","4.8","Y","recap","","41.4","2.8",15,"E","JW-01_E"
"11/03/2009","Aerial Paddock",2009,"","14","L","4.5","","recap","",NA,NA,18,"AL","AP-03_L"
"11/03/2009","Aerial Paddock",2009,"","4","K","7.6","","recap","","49.7","4.7",18,"AK","AP-04_K"
"11/03/2009","Aerial Paddock",2009,"","23","K","2.5","","new","","51.6","6.25",18,"AK","AP-04_K"
"11/03/2009","Aerial Paddock",2009,"","25","L","3.2","","new","","32.5","1.12",18,"AL","AP-03_L"
"11/03/2009","Aerial Paddock",2009,"","24","L","4.2","","new","","34.1","1.5",18,"AL","AP-03_L"
"11/03/2009","Aerial Paddock",2009,"","20","L","5.5","","recap","","24.2","0.27",18,"AL","AP-03_L"
"12/03/2009","Bonshaw",2009,"","9","J","2.3","","recap","","41.8","2.8",17,"BJ","BW-04_J"
"12/03/2009","Bonshaw",2009,"","10","I","5.7","","recap","","52.9","4.4",17,"BI","BW-03_I"
"13/03/2009","Majura",2009,"","M10","D","4.1","Y","recap","","34.9","1.8",16,"D","MA-04_D"
"13/03/2009","Majura",2009,"","M09","D","6.2","Y","recap","F","56.4","7",16,"D","MA-04_D"
"13/03/2009","Majura",2009,"","M12","D","5.1","Y","new","M","43.6","2.9",16,"D","MA-04_D"
"13/03/2009","Majura",2009,"","M13","D","4.3","Y","new","","36.7","2",16,"D","MA-04_D"
"13/03/2009","Majura",2009,"","M08","D","6.8","Y","recap","","37.8","2.4",16,"D","MA-04_D"
"13/03/2009","Jerra West",2009,"10:56","323","E","5.7","Y","recap","F","44.7","3.2",16,"E","JW-01_E"
"13/03/2009","Jerra West",2009,"10:25","322","H","5.4","Y","recap","F","44.5","2.7",16,"H","JW-04_H"
"13/03/2009","Jerra West",2009,"10:04","317","H","2.8","Y","recap","","42.6","2.5",16,"H","JW-04_H"
"13/03/2009","Aerial Paddock",2009,"","4","K","5.8","","recap","","48.2","5.8",20,"AK","AP-04_K"
"13/03/2009","Aerial Paddock",2009,"","24","L","4.2","","recap","","33.8","1.9",20,"AL","AP-03_L"
"13/03/2009","Aerial Paddock",2009,"","12","L","7.2","","recap","","57.9","5.8",20,"AL","AP-03_L"
"13/03/2009","Aerial Paddock",2009,"","26","K","4.6","","new","","49.2","4.1",20,"AK","AP-04_K"
"13/03/2009","Aerial Paddock",2009,"","21","L","5.8","","recap","","34.7","1.9",20,"AL","AP-03_L"
"14/03/2009","Jerra East",2009,"10:15","2","O","3.7","Y","recap","M","52.9","5.6",17,"O","JE-05_O"
"14/03/2009","Bonshaw",2009,"","10","I","6.6","","recap","","50.3","4.2",18,"BI","BW-03_I"
"16/03/2009","Majura",2009,"","M09","D","6.4","Y","recap","F","57.6","6.7",18,"D","MA-04_D"
"16/03/2009","Majura",2009,"","M14","D","6.8","Y","new","","38.4","2.5",18,"D","MA-04_D"
"16/03/2009","Majura",2009,"","M10","D","2.3","Y","recap","","33","2.1",18,"D","MA-04_D"
"16/03/2009","Majura",2009,"","M12","D","6.1","Y","recap","M","44.1","3.2",18,"D","MA-04_D"
"16/03/2009","Jerra West",2009,"11:52","313","G","2.1","Y","recap","M","50.1","5.5",18,"G","JW-03_G"
"16/03/2009","Jerra West",2009,"11:49","315","G","7.1","Y","recap","","37.6","2.7",18,"G","JW-03_G"
"16/03/2009","Aerial Paddock",2009,"","12","L","2.3","","recap","","56.5","6.3",22,"AL","AP-03_L"
"16/03/2009","Aerial Paddock",2009,"","21","L","5.8","","recap","","36.2","2.1",22,"AL","AP-03_L"
"16/03/2009","Aerial Paddock",2009,"","24","L","4.2","","recap","","36.2","1.7",22,"AL","AP-03_L"
"16/03/2009","Aerial Paddock",2009,"","9","L","6.8","","recap","","31.1","1.4",22,"AL","AP-03_L"
"17/03/2009","Bonshaw",2009,"","16","I","3.6","","new","","52.3","6",19,"BI","BW-03_I"
